Sales_ID;name;year;selling_price;km_driven;Region;State or Province;City;fuel;seller_type;transmission;owner;mileage;engine;max_power;torque;seats;sold
5758;Honda;2009;24000;70000;West;Wyoming;Laramie;Petrol;Individual;Manual;First_Owner;13,5;1799;130;172Nm@ 4300rpm;5;N
5998;Hyundai;2014;24000;70000;Central;Texas;Deer Park;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
6492;Maruti;2013;24000;142000;East;Pennsylvania;Chester;Diesel;Individual;Manual;Second_Owner;23,2;1248;73,94;190Nm@ 2000rpm;5;N
6662;Maruti;2012;24000;35000;West;California;San Bernardino;Petrol;Individual;Manual;First_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
6776;Volkswagen;2012;24000;200000;South;Florida;Altamonte Springs;Diesel;Individual;Manual;First_Owner;22,07;1199;73,9;180Nm@ 2000rpm;5;N
6847;Maruti;2016;24000;40000;West;California;Fairfield;Petrol;Individual;Manual;First_Owner;16,8;796;34,2;59Nm@ 2500rpm;5;N
6987;Maruti;2013;24000;44000;East;Maryland;Silver Spring;Petrol;Individual;Manual;Second_Owner;20,92;998;67,1;90Nm@ 3500rpm;5;N
7144;Maruti;2010;24000;60000;West;Montana;Helena;Petrol;Individual;Manual;Second_Owner;17,5;1298;85,8;114Nm@ 4000rpm;5;N
7193;Maruti;2013;24000;108916;West;Arizona;Sierra Vista;Petrol;Individual;Manual;Second_Owner;20,51;998;67,04;90Nm@ 3500rpm;5;N
7357;Volkswagen;2011;24000;110000;West;California;Tracy;Diesel;Individual;Manual;First_Owner;20,54;1598;103,6;250Nm@ 1500-2500rpm;5;N
7385;Maruti;2016;24000;35000;East;Massachusetts;Holyoke;Petrol;Individual;Manual;Second_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;N
7459;Datsun;2017;24000;35000;West;Oregon;Klamath Falls;Petrol;Individual;Manual;First_Owner;22,5;999;67;91Nm@ 4250rpm;5;N
7642;Ford;2011;24000;80000;West;Utah;Orem;Petrol;Individual;Manual;Second_Owner;15,6;1196;70;102Nm@ 4000rpm;5;N
7995;Honda;2008;24000;90000;East;New York;Glen Cove;Petrol;Individual;Manual;Second_Owner;17,7;1497;78;12.7@ 2,700(kgm@ rpm);5;N
8002;Ford;2011;24000;80000;East;New York;Harrison;Petrol;Individual;Manual;Second_Owner;16,6;1388;68;16.3@ 2,000(kgm@ rpm);5;N
8030;Chevrolet;2014;24000;30000;East;Vermont;Burlington;Petrol;Individual;Manual;First_Owner;18,6;1199;76,8;106.5Nm@ 4400rpm;5;N
833;Maruti;2015;24100;15000;East;New York;New York City;Petrol;Individual;Manual;First_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;Y
2957;Maruti;2011;24200;120000;West;California;Rancho Cucamonga;Diesel;Individual;Manual;First_Owner;21,5;1248;88,8;200Nm@ 1750rpm;5;N
7786;Maruti;2011;24200;120000;East;New Jersey;Carteret;Diesel;Individual;Manual;First_Owner;21,5;1248;88,8;200Nm@ 1750rpm;5;N
822;Hyundai;2012;24400;38000;West;Washington;Seattle;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;Y
226;Maruti;2015;24500;40000;East;Massachusetts;Boston;Petrol;Individual;Manual;First_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;Y
582;Ford;2013;24500;70000;West;California;San Francisco;Diesel;Individual;Manual;Second_Owner;20;1399;68,1;160Nm@ 2000rpm;5;Y
1435;Honda;2007;24500;90000;East;New Hampshire;Hudson;Petrol;Individual;Manual;Third_Owner;13,5;1799;130;172Nm@ 4300rpm;5;Y
2059;Maruti;2016;24500;50000;West;Utah;Layton;Petrol;Individual;Manual;First_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;Y
2385;Hyundai;2008;24500;127000;South;Virginia;Petersburg;Diesel;Individual;Manual;Second_Owner;16,8;1493;110;24@ 1,900-2,750(kgm@ rpm);5;N
2411;Chevrolet;2013;24500;25000;West;Arizona;Yuma;Petrol;Individual;Manual;First_Owner;18,2;1199;84,8;113Nm@ 5000rpm;5;N
2587;Toyota;2005;24500;120000;East;New Jersey;Hillside;Diesel;Individual;Manual;First_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);8;N
3344;Mahindra;2007;24500;110000;Central;North Dakota;Minot;Diesel;Individual;Manual;Third_Owner;13,6;2523;63;180 Nm at 1440-1500rpm;7;N
3355;Renault;2012;24500;100000;Central;Texas;Port Arthur;Diesel;Dealer;Manual;First_Owner;23,08;1461;63,1;160Nm@ 2000rpm;5;N
4632;Mahindra;2010;24500;146000;Central;Illinois;Granite City;Diesel;Individual;Manual;Fourth_Above_Owner;14;2498;112;260 Nm at 1800-2200 rpm;7;N
4745;Renault;2012;24500;100000;Central;Iowa;Council Bluffs;Diesel;Dealer;Manual;First_Owner;23,08;1461;63,1;160Nm@ 2000rpm;5;N
4973;Mahindra;2007;24500;110000;West;Washington;Anacortes;Diesel;Individual;Manual;Third_Owner;13,6;2523;63;180 Nm at 1440-1500rpm;7;N
5399;Ford;2011;24500;25000;East;Pennsylvania;Baldwin;Petrol;Dealer;Manual;First_Owner;18,16;1196;86,8;112Nm@ 4000rpm;5;N
5536;Hyundai;2010;24500;185000;Central;Michigan;Muskegon;Diesel;Individual;Automatic;Fourth_Above_Owner;16,2;1493;110;24 KGM at 1900-2750 RPM;5;N
5770;Hyundai;2013;24500;110000;West;California;Encinitas;Petrol;Individual;Manual;Second_Owner;19,81;1086;68,05;99.04Nm@ 4500rpm;5;N
5792;Maruti;2013;24500;80000;Central;Illinois;Arlington Heights;Diesel;Individual;Manual;First_Owner;23,2;1248;73,94;190Nm@ 2000rpm;5;N
6092;Maruti;2015;24500;40000;South;Florida;Miami;Petrol;Individual;Manual;First_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;N
6361;Maruti;2015;24500;36710;West;Idaho;Boise;Petrol;Individual;Manual;Second_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;N
6917;Hyundai;2010;24500;86000;West;California;Thousand Oaks;Petrol;Individual;Manual;Second_Owner;17,92;1086;62,1;96.1Nm@ 3000rpm;5;N
7510;Hyundai;2007;24500;121000;West;California;Oakland;Diesel;Individual;Manual;Second_Owner;18,1;1493;110;24@ 1,900-2,750(kgm@ rpm);5;N
7512;Hyundai;2007;24500;120000;West;California;Oakland;Diesel;Individual;Manual;Second_Owner;18,1;1493;110;24@ 1,900-2,750(kgm@ rpm);5;N
8056;Honda;2012;24500;30000;South;Florida;Belle Glade;Petrol;Dealer;Manual;First_Owner;18,5;1198;86,8;109Nm@ 4500rpm;5;N
1484;Tata;2010;24600;120000;East;New York;Dix Hills;Diesel;Individual;Manual;First_Owner;18,8;1248;90;200Nm@ 1750-3000rpm;5;Y
1842;Tata;2012;24600;35000;Central;Texas;Pearland;Diesel;Individual;Manual;Second_Owner;23,03;1396;69;140Nm@ 1800-3000rpm;5;Y
2337;Tata;2012;24600;35000;Central;Texas;Deer Park;Diesel;Individual;Manual;Second_Owner;23,03;1396;69;140Nm@ 1800-3000rpm;5;N
2831;Chevrolet;2013;24600;56000;Central;Michigan;Oak Park;Diesel;Dealer;Manual;First_Owner;22,1;1248;74;190Nm@ 1750rpm;5;N
5133;Maruti;2011;24600;139000;Central;Kansas;Pittsburg;Petrol;Individual;Manual;First_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
7790;Chevrolet;2013;24600;56000;East;New Jersey;Somerset;Diesel;Dealer;Manual;First_Owner;22,1;1248;74;190Nm@ 1750rpm;5;N
1625;Tata;2011;24800;80000;East;New Jersey;Union;Diesel;Individual;Manual;First_Owner;17;1405;71;135 Nm at 2500  rpm ;5;Y
236;Maruti;2010;25000;110000;Central;Illinois;Chicago;Diesel;Individual;Manual;Second_Owner;21,1;1248;73,9;190Nm@ 2000rpm;5;Y
333;Nissan;2011;25000;50000;West;California;San Diego;Diesel;Individual;Manual;First_Owner;23,08;1461;63,1;160Nm@ 2000rpm;5;Y
365;Nissan;2013;25000;120000;West;California;Los Angeles;Diesel;Individual;Manual;First_Owner;23,08;1461;63,1;160Nm@ 2000rpm;5;Y
395;Toyota;2005;25000;240000;West;Washington;Seattle;Diesel;Individual;Manual;Third_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);8;Y
492;Maruti;2014;25000;25000;West;Washington;Seattle;Petrol;Individual;Manual;First_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;Y
495;Volkswagen;2011;25000;70000;West;Washington;Seattle;Diesel;Individual;Manual;Second_Owner;20,54;1598;103,6;250Nm@ 1500-2500rpm;5;Y
507;Tata;2009;25000;146000;East;New York;New York City;Diesel;Individual;Manual;Second_Owner;13,93;2179;138;320Nm@ 1700-2700rpm;7;Y
572;Tata;2010;25000;90000;West;California;Los Angeles;Diesel;Individual;Manual;Second_Owner;18,8;1248;90;200Nm@ 1750-3000rpm;5;Y
581;Maruti;2016;25000;50000;Central;Texas;Dallas;Petrol;Individual;Manual;Second_Owner;24,7;796;47,3;69Nm@ 3500rpm;5;Y
630;Maruti;2015;25000;52000;South;North Carolina;Charlotte;Petrol;Individual;Manual;First_Owner;23,95;998;67,05;90Nm@ 3500rpm;5;Y
704;Mahindra;2008;25000;120000;West;California;Los Angeles;Diesel;Individual;Manual;First_Owner;13,6;2523;63;180 Nm at 1440-1500rpm;8;Y
765;Mahindra;2011;25000;120000;East;New York;New York City;Diesel;Individual;Manual;First_Owner;13;2489;95;220Nm at 1400-2600 rpm;8;Y
778;Tata;2012;25000;40000;Central;Texas;Houston;Diesel;Individual;Manual;First_Owner;22,3;1248;74;190Nm@ 1750-3000rpm;5;Y
793;Honda;2009;25000;105000;West;California;Los Angeles;Petrol;Individual;Automatic;Second_Owner;12,9;1799;130;172Nm@ 4300rpm;5;Y
823;Maruti;2013;25000;90000;West;Washington;Seattle;Petrol;Individual;Manual;Second_Owner;20,51;998;67,04;90Nm@ 3500rpm;5;Y
936;Maruti;2011;25000;85000;Central;Texas;Houston;Diesel;Individual;Manual;Second_Owner;21,5;1248;88,8;200Nm@ 1750rpm;5;Y
949;Tata;2010;25000;37944;Central;Texas;Dallas;Diesel;Individual;Manual;First_Owner;18,4;1248;75;190Nm@ 1750rpm;5;Y
1038;Tata;2011;25000;90000;Central;Illinois;Highland Park;Diesel;Individual;Manual;Second_Owner;13,55;2179;118,35;250Nm@ 1500-3000rpm;7;Y
1050;Renault;2016;25000;22000;West;Washington;Federal Way;Petrol;Individual;Manual;First_Owner;25,17;799;53,3;72Nm@ 4386rpm;5;Y
1052;Maruti;2016;25000;20000;South;North Carolina;Indian Trail;Petrol;Individual;Manual;Second_Owner;23,95;998;67,05;90Nm@ 3500rpm;5;Y
1195;Maruti;2013;25000;27000;South;Tennessee;Columbia;Petrol;Individual;Manual;First_Owner;20,92;998;67,1;90Nm@ 3500rpm;5;Y
1298;Chevrolet;2009;25000;80000;Central;Wisconsin;Watertown;Petrol;Individual;Manual;Second_Owner;12,9;1598;102,5;148Nm@ 4000rpm;5;Y
1311;Chevrolet;2016;25000;60000;West;California;Los Gatos;Diesel;Individual;Manual;Second_Owner;22,1;1248;74;190Nm@ 1750rpm;5;Y
1334;Maruti;2015;25000;100000;West;California;Los Gatos;Diesel;Individual;Manual;Second_Owner;27,62;793;47;125Nm@ 2000rpm;5;Y
1336;Maruti;2009;25000;105000;South;Florida;Miramar;Diesel;Individual;Manual;Second_Owner;17,8;1248;75;190Nm@ 2000rpm;5;Y
1363;Hyundai;2014;25000;60000;Central;Minnesota;Brooklyn Center;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;Y
1393;Mahindra;2005;25000;80000;South;Georgia;Augusta;Diesel;Individual;Manual;First_Owner;13,6;2523;63;180 Nm at 1440-1500rpm;7;Y
1408;Nissan;2011;25000;110000;Central;Texas;Cedar Park;Petrol;Individual;Manual;First_Owner;16,95;1498;97,7;134Nm@ 4000rpm;5;Y
1426;Tata;2015;25000;20000;South;Florida;Homestead;Petrol;Individual;Automatic;First_Owner;21,9;624;37,48;51Nm@ 4000rpm;4;Y
1436;Maruti;2012;25000;90000;East;Maine;Auburn;Petrol;Individual;Manual;First_Owner;20,92;998;67,1;90Nm@ 3500rpm;5;Y
1463;Maruti;2011;25000;60000;Central;Kansas;Lawrence;Diesel;Individual;Manual;Second_Owner;21,1;1248;73,9;113Nm@ 4500rpm;5;Y
1492;Honda;2013;25000;90000;Central;Illinois;Tinley Park;Diesel;Individual;Manual;Third_Owner;25,8;1498;98,6;200Nm@ 1750rpm;5;Y
1529;Maruti;2009;25000;60000;West;Arizona;Scottsdale;Petrol;Individual;Manual;Third_Owner;17,5;1298;85,8;114Nm@ 4000rpm;5;Y
1555;Mahindra;2012;25000;119000;West;California;Redwood City;Diesel;Individual;Manual;First_Owner;14;2489;95;220Nm at 1400-2600 rpm;8;Y
1618;Hyundai;2015;25000;80000;East;Ohio;Hilliard;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;Y
1624;Maruti;2014;25000;40000;West;California;East Los Angeles;Petrol;Individual;Manual;First_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;Y
1639;Honda;2008;25000;60000;West;Washington;Olympia;Petrol;Individual;Automatic;Third_Owner;20;1339;108,5;123Nm@ 1000-2500rpm;5;Y
1838;Tata;2011;25000;70000;Central;Texas;Pasadena;Diesel;Individual;Manual;First_Owner;19;1248;90;200Nm@ 1750-3000rpm;5;Y
1855;Chevrolet;2010;25000;63000;East;New York;Auburn;Petrol;Individual;Manual;First_Owner;18,6;1199;79,4;108Nm@ 4400rpm;5;Y
1876;Tata;2013;25000;80000;Central;Indiana;Merrillville;Diesel;Individual;Manual;First_Owner;19,09;1405;69,01;135Nm@ 2500rpm;5;Y
1884;Honda;2008;25000;120000;Central;Indiana;Marion;Petrol;Individual;Manual;Second_Owner;17,7;1497;78;12.7@ 2,700(kgm@ rpm);5;Y
1895;Mahindra;2006;25000;120000;Central;Texas;Lancaster;Diesel;Individual;Manual;Third_Owner;10,5;2179;120;290Nm@ 1800-2800rpm;8;Y
1898;Chevrolet;2010;25000;135000;Central;Texas;Lancaster;Diesel;Individual;Manual;Third_Owner;18,3;1991;147,9;327Nm@ 2600rpm;5;Y
1908;Hyundai;2011;25000;100000;Central;Texas;Laredo;LPG;Individual;Manual;Second_Owner;13,45;1086;62,1;96.1Nm@ 3000rpm;5;Y
1936;Ford;2012;25000;40000;East;New York;White Plains;Diesel;Individual;Manual;First_Owner;20;1399;68;160Nm@ 2000rpm;5;Y
1938;Mahindra;2012;25000;117000;East;New York;Yonkers;Diesel;Individual;Manual;First_Owner;14;2498;112;260 Nm at 1800-2200 rpm;8;Y
2011;Tata;2015;25000;80000;South;Florida;Ponte Vedra Beach;Diesel;Individual;Manual;Second_Owner;19,09;1405;69,01;135Nm@ 2500rpm;5;Y
2033;Tata;2018;25000;110000;East;Ohio;Lorain;Diesel;Individual;Manual;First_Owner;25;1396;69;140Nm@ 1800-3000rpm;5;Y
2082;Mahindra;2006;25000;185000;Central;Wisconsin;La Crosse;Diesel;Individual;Manual;First_Owner;12,7;2609;116,6;28.3@ 1,700-2,200(kgm@ rpm);9;N
2101;Maruti;2008;25000;70000;East;Ohio;Sandusky;Petrol;Individual;Manual;Fourth_Above_Owner;17,5;1298;85,8;114Nm@ 4000rpm;5;N
2154;Chevrolet;2015;25000;23500;East;Maryland;Laurel;Petrol;Individual;Manual;First_Owner;18,6;1199;76,8;106.5Nm@ 4400rpm;5;N
2171;Tata;2007;25000;80000;West;California;San Gabriel;Diesel;Individual;Manual;Second_Owner;11,57;2179;138,1;320Nm@ 1700-2700rpm;7;N
2185;Honda;2009;25000;68600;Central;Missouri;Kirkwood;Petrol;Individual;Manual;Third_Owner;17;1497;118;146Nm at 4800 rpm;5;N
2205;Mahindra;2010;25000;120000;West;Colorado;Louisville;Diesel;Individual;Manual;Second_Owner;13;2489;95;220Nm at 1400-2600 rpm;8;N
2231;Mahindra;2014;25000;50000;East;Ohio;Fairfield;Diesel;Individual;Manual;Second_Owner;21,03;1461;65;160Nm@ 2000rpm;5;N
2289;Hyundai;2011;25000;35000;East;Massachusetts;Mansfield;Petrol;Individual;Manual;First_Owner;16,36;1495;93,7;124.6Nm@ 3500rpm;5;N
2291;Maruti;2006;25000;70000;East;Connecticut;Norwich;Petrol;Individual;Manual;First_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
2303;Hyundai;2016;25000;110000;Central;Texas;Grapevine;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
2305;Maruti;2007;25000;150000;Central;Illinois;Alton;Diesel;Individual;Manual;Fourth_Above_Owner;17,8;1248;75;190Nm@ 2000rpm;5;N
2323;Fiat;2011;25000;30000;Central;Missouri;Ferguson;Diesel;Individual;Manual;First_Owner;20,4;1248;91,2;209Nm@ 2000rpm;5;N
2326;Maruti;2020;25000;120000;Central;Missouri;Ferguson;Petrol;Individual;Manual;Second_Owner;21,63;998;67;90Nm@ 3500rpm;5;N
2396;Mahindra;2012;25000;70000;South;Virginia;Richmond;Diesel;Individual;Manual;First_Owner;17,21;1493;100;240Nm@ 1600-2800rpm;7;N
2439;Hyundai;2011;25000;50000;West;California;Temecula;Petrol;Individual;Manual;First_Owner;20,36;1197;78,9;111.8Nm@ 4000rpm;5;N
2605;Hyundai;2012;25000;103000;South;Florida;Sanford;Petrol;Individual;Manual;First_Owner;20,36;1197;78,9;111.7Nm@ 4000rpm;5;N
2687;Mahindra;2011;25000;100000;South;Georgia;Savannah;Diesel;Individual;Manual;Second_Owner;13;2489;95;220Nm at 1400-2600 rpm;8;N
2776;Hyundai;2017;25000;50000;West;Utah;West Jordan;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
2794;Maruti;2007;25000;60000;West;Colorado;Parker;Petrol;Individual;Manual;First_Owner;16,6;1197;85;113Nm@ 4,500rpm;5;N
2810;Renault;2016;25000;41000;East;New Jersey;Englewood;Petrol;Individual;Manual;First_Owner;25,17;799;53,3;72Nm@ 4386rpm;5;N
2966;Ford;2010;25000;47000;East;Vermont;Bennington;Petrol;Individual;Manual;First_Owner;15,3;1596;101;14.9@ 3,400(kgm@ rpm);5;N
2987;Ford;2010;25000;80000;South;Virginia;Newport News;Petrol;Individual;Manual;Second_Owner;15,6;1196;70;102Nm@ 4000rpm;5;N
2997;Fiat;2013;25000;47000;West;Oregon;Woodburn;Diesel;Individual;Manual;First_Owner;20,3;1248;75;197Nm@ 1750rpm;5;N
3034;Hyundai;2011;25000;70000;Central;Wisconsin;New Berlin;Petrol;Individual;Manual;First_Owner;20,36;1197;78,9;111.7Nm@ 4000rpm;5;N
3149;Hyundai;2014;25000;10000;West;California;Rocklin;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
3156;Ford;2011;25000;25000;Central;Michigan;Port Huron;Petrol;Individual;Manual;First_Owner;15,6;1196;70;102Nm@ 4000rpm;5;N
3227;Maruti;2011;25000;170000;West;Washington;Edmonds;Diesel;Individual;Manual;First_Owner;19,3;1248;73,9;190Nm@ 2000rpm;5;N
3231;Maruti;2013;25000;90000;West;Washington;Des Moines;Petrol;Individual;Manual;First_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
3234;Maruti;2016;25000;20000;West;Washington;Des Moines;Petrol;Individual;Manual;First_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;N
3275;Maruti;2013;25000;35000;Central;Indiana;Frankfort;Petrol;Individual;Manual;First_Owner;20,92;998;67,1;90Nm@ 3500rpm;5;N
3278;Renault;2012;25000;120000;Central;Kansas;Wichita;Diesel;Individual;Manual;Third_Owner;21,8;1461;78;240Nm@ 2000rpm;5;N
3292;Maruti;2008;25000;90000;East;Ohio;Cleveland;Diesel;Individual;Manual;Fourth_Above_Owner;19,3;1248;73,9;190Nm@ 2000rpm;5;N
3328;Maruti;2011;25000;65000;Central;North Dakota;Grand Forks;Petrol;Individual;Manual;Second_Owner;18,9;998;67,1;90Nm@ 3500rpm;5;N
3388;Renault;2017;25000;40000;Central;Wisconsin;Waukesha;Petrol;Individual;Manual;First_Owner;25,17;799;53,3;72Nm@ 4386rpm;5;N
3553;Skoda;2010;25000;100000;Central;Illinois;Crystal Lake;Diesel;Individual;Manual;Second_Owner;17,5;1896;106;25.5@ 1,900(kgm@ rpm);5;N
3562;Tata;2013;25000;100000;Central;Iowa;Marshalltown;Diesel;Individual;Manual;First_Owner;23,57;1396;70;140Nm@ 1800-3000rpm;5;N
3593;Ford;2011;25000;78562;West;Colorado;Durango;Diesel;Dealer;Manual;First_Owner;20;1399;68;160Nm@ 2000rpm;5;N
3622;Hyundai;2008;25000;110000;East;Maine;Biddeford;Diesel;Individual;Manual;Second_Owner;18,1;1493;110;24@ 1,900-2,750(kgm@ rpm);5;N
3623;Maruti;2007;25000;100000;West;California;Huntington Beach;Diesel;Individual;Manual;Second_Owner;17,8;1248;75;190Nm@ 2000rpm;5;N
3626;Mahindra;2008;25000;110000;East;New Hampshire;Londonderry;Diesel;Individual;Manual;Third_Owner;10,5;2609;120;290Nm@ 1800-2800rpm;7;N
3674;Tata;2013;25000;30000;East;Massachusetts;Fairhaven;Diesel;Individual;Manual;First_Owner;19,09;1396;69;135Nm@ 2500rpm;5;N
3676;Maruti;2014;25000;20000;East;Ohio;Parma;Petrol;Individual;Manual;First_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;N
3718;Toyota;2004;25000;120000;West;California;Laguna Niguel;Petrol;Individual;Manual;Second_Owner;13,4;2362;164,7;224Nm@ 4000rpm;5;N
3868;Maruti;2014;25000;50000;South;Georgia;Athens;Petrol;Individual;Manual;Second_Owner;23,95;998;67,05;90Nm@ 3500rpm;5;N
4155;Maruti;2014;25000;40000;South;North Carolina;Raleigh;Petrol;Individual;Manual;Second_Owner;22,74;796;47,3;69Nm@ 3500rpm;5;N
4158;Tata;2013;25000;100000;South;North Carolina;Raleigh;Diesel;Individual;Manual;First_Owner;23,57;1396;70;140Nm@ 1800-3000rpm;5;N
4164;Hyundai;2010;25000;60000;South;Florida;Riviera Beach;Petrol;Individual;Manual;First_Owner;17;1197;80;11.4 kgm at 4,000 rpm;5;N
4177;Volkswagen;2010;25000;80000;East;New Jersey;Colonia;Diesel;Individual;Manual;Fourth_Above_Owner;22,07;1199;73,9;180Nm@ 2000rpm;5;N
4389;Tata;2018;25000;55000;West;Washington;Bothell;Petrol;Dealer;Automatic;First_Owner;21,9;624;37,48;51Nm@ 4000rpm;4;N
4440;Tata;2011;25000;70000;East;Ohio;Garfield Heights;Diesel;Individual;Manual;First_Owner;19;1248;90;200Nm@ 1750-3000rpm;5;N
4459;Tata;2013;25000;50000;Central;Iowa;Newton;Petrol;Individual;Manual;First_Owner;15,64;1193;64,1;100Nm@ 2700rpm;5;N
4481;Tata;2011;25000;110000;Central;Texas;Weslaco;Petrol;Individual;Manual;Second_Owner;15;1368;90;116Nm@ 4750rpm;5;N
4744;Tata;2013;25000;50000;East;Maine;Lewiston;Diesel;Individual;Manual;First_Owner;21,02;1248;88,8;200Nm@ 1750-3000rpm;5;N
4900;Ford;2012;25000;156040;East;Connecticut;Farmington;Diesel;Dealer;Manual;First_Owner;20;1399;68;160Nm@ 2000rpm;5;N
4907;Maruti;2017;25000;42000;Central;Iowa;Ottumwa;Petrol;Individual;Manual;First_Owner;24,7;796;47,3;69Nm@ 3500rpm;5;N
4918;Hyundai;2014;25000;2350;Central;Nebraska;Omaha;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
5009;Tata;2012;25000;118000;West;California;Twentynine Palms;Diesel;Individual;Manual;Second_Owner;13,93;2179;138,03;320Nm@ 1700-2700rpm;7;N
5073;Hyundai;2011;25000;120000;West;California;Camarillo;Diesel;Individual;Manual;Third_Owner;23;1396;90;22.4 kgm at 1750-2750rpm;5;N
5208;Tata;2012;25000;80000;East;New York;Watertown;Diesel;Individual;Manual;Fourth_Above_Owner;15,3;2956;83,8;250Nm@ 1000-2000rpm;7;N
5278;Maruti;2010;25000;90000;West;California;Sunnyvale;CNG;Individual;Manual;Second_Owner;21,4;1586;103,3;145Nm@ 4100rpm;5;N
5285;Maruti;2012;25000;100000;East;Connecticut;Naugatuck;Diesel;Individual;Manual;Third_Owner;19,3;1248;73,9;190Nm@ 2000rpm;5;N
5295;Hyundai;2014;25000;25000;West;California;Thousand Oaks;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
5308;Maruti;2010;25000;60000;East;Ohio;Bowling Green;Petrol;Individual;Manual;First_Owner;18,9;1061;67;84Nm@ 3500rpm;5;N
5362;Skoda;2005;25000;120000;West;California;Pasadena;Diesel;Individual;Manual;Third_Owner;16,4;1896;90;21.4@ 1,900(kgm@ rpm);5;N
5441;Hyundai;2017;25000;35000;South;Georgia;Hinesville;Petrol;Individual;Manual;Second_Owner;20,3;998;68,05;94.14Nm@ 3500rpm;5;N
5459;Tata;2009;25000;110000;Central;Michigan;Royal Oak;Diesel;Individual;Manual;First_Owner;11,57;2179;138,1;320Nm@ 1700-2700rpm;7;N
5486;Tata;2012;25000;188000;South;Mississippi;Columbus;Diesel;Individual;Manual;Second_Owner;14;2179;120;250 Nm at 1,500-3,000 rpm;8;N
5550;Mahindra;2010;25000;60000;East;Pennsylvania;Drexel Hill;Diesel;Individual;Manual;Second_Owner;14;2498;112;260 Nm at 1800-2200 rpm;7;N
5607;Tata;2015;25000;155000;South;Tennessee;Clarksville;Diesel;Individual;Manual;Second_Owner;22,3;1248;74;190Nm@ 1750-3000rpm;5;N
5613;Hyundai;2014;25000;20000;Central;Illinois;Chicago;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
5655;Tata;2015;25000;80000;South;Florida;Winter Haven;Diesel;Individual;Manual;Second_Owner;19,09;1405;69,01;135Nm@ 2500rpm;5;N
5662;Mahindra;2005;25000;80000;East;New York;Cheektowaga;Diesel;Individual;Manual;First_Owner;13,6;2523;63;180 Nm at 1440-1500rpm;7;N
5737;Hyundai;2010;25000;190000;Central;Texas;Hurst;Diesel;Individual;Manual;Third_Owner;16,2;1493;110;24 KGM at 1900-2750 RPM;5;N
5772;Hyundai;2014;25000;80000;Central;Missouri;Springfield;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
5892;Hyundai;2013;25000;42130;East;Maine;Waterville;Petrol;Individual;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
6048;Ford;2010;25000;110000;South;Tennessee;Spring Hill;Diesel;Individual;Manual;Third_Owner;17,8;1399;68;16.3@ 2,000(kgm@ rpm);5;N
6073;Mahindra;2014;25000;110000;Central;Minnesota;Saint Paul;Diesel;Individual;Manual;First_Owner;20,8;1461;65;160Nm@ 2000rpm;5;N
6140;Hyundai;2012;25000;44588;South;North Carolina;Laurinburg;Petrol;Dealer;Manual;First_Owner;21,1;814;55,2;74.5Nm@ 4000rpm;5;N
